requirement_id,domain,priority,requirement,acceptance_criteria,version,status
P25-REQ-185,Versioning & Effective Dates,Must,"GrounUp shall implement governed versioning & effective dates capability 185 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 185 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-186,Approval & Publication,Must,"GrounUp shall implement governed approval & publication capability 186 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 186 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-187,AI Proposed Writeback,Must,"GrounUp shall implement governed ai proposed writeback capability 187 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 187 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-188,Import & Bulk Edit,Must,"GrounUp shall implement governed import & bulk edit capability 188 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 188 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-189,Search & Classification,Must,"GrounUp shall implement governed search & classification capability 189 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 189 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-190,Audit & Provenance,Must,"GrounUp shall implement governed audit & provenance capability 190 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 190 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-191,Library Dependencies,Must,"GrounUp shall implement governed library dependencies capability 191 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 191 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-192,Estimator Integration,Must,"GrounUp shall implement governed estimator integration capability 192 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 192 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-193,Master Library Registry,Must,"GrounUp shall implement governed master library registry capability 193 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 193 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-194,Service Catalog,Must,"GrounUp shall implement governed service catalog capability 194 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 194 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-195,Service Categories,Must,"GrounUp shall implement governed service categories capability 195 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 195 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-196,Units of Measure,Must,"GrounUp shall implement governed units of measure capability 196 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 196 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-197,Labor Resource Library,Must,"GrounUp shall implement governed labor resource library capability 197 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 197 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-198,Crew Library,Must,"GrounUp shall implement governed crew library capability 198 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 198 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-199,Equipment Library,Must,"GrounUp shall implement governed equipment library capability 199 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 199 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-200,Truck Library,Must,"GrounUp shall implement governed truck library capability 200 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 200 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-201,Material Library,Must,"GrounUp shall implement governed material library capability 201 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 201 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-202,Subcontract Resource Library,Must,"GrounUp shall implement governed subcontract resource library capability 202 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 202 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-203,Disposal Library,Must,"GrounUp shall implement governed disposal library capability 203 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 203 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-204,Assembly Library,Must,"GrounUp shall implement governed assembly library capability 204 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 204 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-205,Assembly Components,Must,"GrounUp shall implement governed assembly components capability 205 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 205 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-206,Production Rate Library,Must,"GrounUp shall implement governed production rate library capability 206 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 206 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-207,Equipment Rate Library,Must,"GrounUp shall implement governed equipment rate library capability 207 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 207 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-208,Labor Rate Library,Must,"GrounUp shall implement governed labor rate library capability 208 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 208 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-209,Material Price Library,Must,"GrounUp shall implement governed material price library capability 209 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 209 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-210,Subcontract Rate Library,Must,"GrounUp shall implement governed subcontract rate library capability 210 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 210 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-211,Truck Rate Library,Must,"GrounUp shall implement governed truck rate library capability 211 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 211 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-212,Haul & Disposal Rates,Must,"GrounUp shall implement governed haul & disposal rates capability 212 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 212 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-213,Regional Price Profiles,Must,"GrounUp shall implement governed regional price profiles capability 213 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 213 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-214,Location Factors,Must,"GrounUp shall implement governed location factors capability 214 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 214 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-215,Vendor Price Sources,Must,"GrounUp shall implement governed vendor price sources capability 215 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 215 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-216,Custom Tenant Overrides,Must,"GrounUp shall implement governed custom tenant overrides capability 216 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 216 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-217,Versioning & Effective Dates,Must,"GrounUp shall implement governed versioning & effective dates capability 217 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 217 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-218,Approval & Publication,Must,"GrounUp shall implement governed approval & publication capability 218 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 218 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-219,AI Proposed Writeback,Must,"GrounUp shall implement governed ai proposed writeback capability 219 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 219 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-220,Import & Bulk Edit,Must,"GrounUp shall implement governed import & bulk edit capability 220 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 220 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-221,Search & Classification,Must,"GrounUp shall implement governed search & classification capability 221 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 221 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-222,Audit & Provenance,Must,"GrounUp shall implement governed audit & provenance capability 222 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 222 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-223,Library Dependencies,Must,"GrounUp shall implement governed library dependencies capability 223 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 223 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-224,Estimator Integration,Must,"GrounUp shall implement governed estimator integration capability 224 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 224 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-225,Master Library Registry,Must,"GrounUp shall implement governed master library registry capability 225 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 225 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-226,Service Catalog,Must,"GrounUp shall implement governed service catalog capability 226 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 226 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-227,Service Categories,Must,"GrounUp shall implement governed service categories capability 227 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 227 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-228,Units of Measure,Must,"GrounUp shall implement governed units of measure capability 228 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 228 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-229,Labor Resource Library,Must,"GrounUp shall implement governed labor resource library capability 229 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 229 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-230,Crew Library,Must,"GrounUp shall implement governed crew library capability 230 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 230 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-231,Equipment Library,Must,"GrounUp shall implement governed equipment library capability 231 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 231 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-232,Truck Library,Must,"GrounUp shall implement governed truck library capability 232 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 232 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-233,Material Library,Must,"GrounUp shall implement governed material library capability 233 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 233 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-234,Subcontract Resource Library,Must,"GrounUp shall implement governed subcontract resource library capability 234 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 234 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-235,Disposal Library,Must,"GrounUp shall implement governed disposal library capability 235 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 235 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-236,Assembly Library,Must,"GrounUp shall implement governed assembly library capability 236 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 236 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-237,Assembly Components,Must,"GrounUp shall implement governed assembly components capability 237 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 237 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-238,Production Rate Library,Must,"GrounUp shall implement governed production rate library capability 238 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 238 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-239,Equipment Rate Library,Must,"GrounUp shall implement governed equipment rate library capability 239 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 239 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-240,Labor Rate Library,Must,"GrounUp shall implement governed labor rate library capability 240 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 240 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-241,Material Price Library,Must,"GrounUp shall implement governed material price library capability 241 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 241 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-242,Subcontract Rate Library,Must,"GrounUp shall implement governed subcontract rate library capability 242 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 242 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-243,Truck Rate Library,Must,"GrounUp shall implement governed truck rate library capability 243 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 243 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-244,Haul & Disposal Rates,Must,"GrounUp shall implement governed haul & disposal rates capability 244 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 244 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-245,Regional Price Profiles,Must,"GrounUp shall implement governed regional price profiles capability 245 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 245 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-246,Location Factors,Must,"GrounUp shall implement governed location factors capability 246 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 246 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-247,Vendor Price Sources,Must,"GrounUp shall implement governed vendor price sources capability 247 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 247 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-248,Custom Tenant Overrides,Must,"GrounUp shall implement governed custom tenant overrides capability 248 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 248 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-249,Versioning & Effective Dates,Must,"GrounUp shall implement governed versioning & effective dates capability 249 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 249 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-250,Approval & Publication,Must,"GrounUp shall implement governed approval & publication capability 250 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 250 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-251,AI Proposed Writeback,Must,"GrounUp shall implement governed ai proposed writeback capability 251 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 251 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-252,Import & Bulk Edit,Must,"GrounUp shall implement governed import & bulk edit capability 252 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 252 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-253,Search & Classification,Must,"GrounUp shall implement governed search & classification capability 253 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 253 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-254,Audit & Provenance,Must,"GrounUp shall implement governed audit & provenance capability 254 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 254 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-255,Library Dependencies,Must,"GrounUp shall implement governed library dependencies capability 255 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 255 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-256,Estimator Integration,Must,"GrounUp shall implement governed estimator integration capability 256 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 256 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-257,Master Library Registry,Must,"GrounUp shall implement governed master library registry capability 257 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 257 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-258,Service Catalog,Must,"GrounUp shall implement governed service catalog capability 258 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 258 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-259,Service Categories,Must,"GrounUp shall implement governed service categories capability 259 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 259 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-260,Units of Measure,Must,"GrounUp shall implement governed units of measure capability 260 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 260 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-261,Labor Resource Library,Must,"GrounUp shall implement governed labor resource library capability 261 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 261 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-262,Crew Library,Must,"GrounUp shall implement governed crew library capability 262 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 262 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-263,Equipment Library,Must,"GrounUp shall implement governed equipment library capability 263 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 263 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-264,Truck Library,Must,"GrounUp shall implement governed truck library capability 264 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 264 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-265,Material Library,Must,"GrounUp shall implement governed material library capability 265 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 265 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-266,Subcontract Resource Library,Must,"GrounUp shall implement governed subcontract resource library capability 266 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 266 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-267,Disposal Library,Must,"GrounUp shall implement governed disposal library capability 267 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 267 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-268,Assembly Library,Must,"GrounUp shall implement governed assembly library capability 268 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 268 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-269,Assembly Components,Must,"GrounUp shall implement governed assembly components capability 269 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 269 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-270,Production Rate Library,Must,"GrounUp shall implement governed production rate library capability 270 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 270 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-271,Equipment Rate Library,Must,"GrounUp shall implement governed equipment rate library capability 271 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 271 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-272,Labor Rate Library,Must,"GrounUp shall implement governed labor rate library capability 272 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 272 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-273,Material Price Library,Must,"GrounUp shall implement governed material price library capability 273 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 273 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-274,Subcontract Rate Library,Must,"GrounUp shall implement governed subcontract rate library capability 274 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 274 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-275,Truck Rate Library,Must,"GrounUp shall implement governed truck rate library capability 275 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 275 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
P25-REQ-276,Haul & Disposal Rates,Must,"GrounUp shall implement governed haul & disposal rates capability 276 as a tenant-aware, versioned, editable and traceable master-data service usable by estimating and downstream operations.","Capability 276 passes when identifiers, tenant scope, effective dates, source/provenance, approval state, version behavior, dependency integrity and mapped tests are verified.",v1.0.0,Implementation-ready
