requirement_id,domain,verification,domain_status,unmet_conditions,met_conditions,gap
P16-REQ-187,Point Cloud Management,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No storage, no tiling, no level of detail, no viewer, no clipping. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-188,Orthomosaic Management,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No orthomosaic, no tile service, no resolution, no vintage. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-189,Surface & Terrain Models,not_verified,built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-190,Volumes & Earthwork,not_verified,built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-191,Progress & Change Detection,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"The engine computes progress against design and can difference an as-built surface against either. Nothing schedules it, trends it over time, or detects change without being asked. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-192,Corridor & Linear Infrastructure,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No alignment, no station, no cross section stored, no corridor model. The engine computes average end area volumes from cross sections a caller supplies and the platform stores none. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-193,Utility Mapping,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No utility, no depth of cover, no subsurface utility engineering quality level, no conflict. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-194,GIS Field Collection,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No field collection application, no form, no offline capture, no attribute schema. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-195,Reality Capture QA/QC,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No accuracy assessment, no ground truth comparison, no density check, no acceptance threshold. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-196,Geofencing & Location Intelligence,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No geofence, no location event, no dwell, no alert. Assets carry a last telemetry timestamp and no position history. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-197,Drone Media & Inspection,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No image catalog, no inspection, no annotation, no defect located on an asset. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-198,Regulatory & Flight Compliance,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No airspace, no authorization, no waiver, no currency, no incident report. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-199,Survey Deliverables,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"A comparison is a deliverable and carries its own provenance, and the PDF engine renders reports deterministically. There is no drawing, no plan set, no stakeout report and no signed and sealed output. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-200,Machine Control Handoff,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"The strongest of the partial domains: files are versioned, typed by format and vendor, checksummed, published with an actor and a moment, superseded rather than replaced, and tied to the surface they were generated from. What is missing is the generation itself — no file is produced by the platform, only recorded. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-201,Spatial Analytics,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Volumes, areas, depths and coverage are computed and reported. There is no spatial query of any kind — no intersection, no buffer, no proximity, and no geometry type in the database at all. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-202,AI Geospatial Intelligence,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No feature extraction, no classification, no automated takeoff from imagery. The one governed agent reads documents. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-203,Geospatial Digital Twin,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Not built and not planned. A digital twin is in the class of capability the traceability rules exclude globally. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-204,GIS Core,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No geometry column, no spatial index, no PostGIS, no layer, no feature. The platform stores coordinates as numerics and grids as JSON. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-205,Coordinate Reference Systems,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Every survey records its horizontal datum, vertical datum, coordinate system and units, and since 0047 all four are enforced before a quantity is computed. Nothing transforms between them — recorded as F4. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-206,Survey Control,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No control point, no monument, no network, no adjustment, no residual — the absence that makes the QA condition fail. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-207,GNSS Survey,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No receiver, no correction source, no RTK session, no fix quality, no observation. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-208,Total Station Survey,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No instrument, no setup, no backsight, no traverse, no raw observation. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-209,Digital Levels,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No level run, no benchmark, no closure, no adjustment. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-210,Construction Layout,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No stakeout point, no layout report, no as-staked record, no offset. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-211,Topographic Survey,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"A topographic capture becomes a gridded surface with a cell size, coverage and elevation range. There are no points, no breaklines, no contours and no triangulated model — the grid is the only representation. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-212,Existing Conditions,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"An existing-ground surface is a first-class role, captured by any of six methods, differenced against design with full provenance. There is no feature capture: no breaklines, no boundaries, no utilities, no existing structures. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-213,Drone Operations,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No flight, no plan, no mission, no pilot, no log. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-214,Photogrammetry,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No image, no camera model, no tie point, no bundle adjustment, no processing run. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-215,LiDAR Reality Capture,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"A capture method can be named 'lidar' and nothing else exists: no point cloud, no classification, no intensity, no return. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-216,Point Cloud Management,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No storage, no tiling, no level of detail, no viewer, no clipping. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-217,Orthomosaic Management,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No orthomosaic, no tile service, no resolution, no vintage. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-218,Surface & Terrain Models,not_verified,built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-219,Volumes & Earthwork,not_verified,built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-220,Progress & Change Detection,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"The engine computes progress against design and can difference an as-built surface against either. Nothing schedules it, trends it over time, or detects change without being asked. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-221,Corridor & Linear Infrastructure,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No alignment, no station, no cross section stored, no corridor model. The engine computes average end area volumes from cross sections a caller supplies and the platform stores none. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-222,Utility Mapping,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No utility, no depth of cover, no subsurface utility engineering quality level, no conflict. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-223,GIS Field Collection,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No field collection application, no form, no offline capture, no attribute schema. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-224,Reality Capture QA/QC,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No accuracy assessment, no ground truth comparison, no density check, no acceptance threshold. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-225,Geofencing & Location Intelligence,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No geofence, no location event, no dwell, no alert. Assets carry a last telemetry timestamp and no position history. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-226,Drone Media & Inspection,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No image catalog, no inspection, no annotation, no defect located on an asset. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-227,Regulatory & Flight Compliance,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No airspace, no authorization, no waiver, no currency, no incident report. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-228,Survey Deliverables,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"A comparison is a deliverable and carries its own provenance, and the PDF engine renders reports deterministically. There is no drawing, no plan set, no stakeout report and no signed and sealed output. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-229,Machine Control Handoff,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"The strongest of the partial domains: files are versioned, typed by format and vendor, checksummed, published with an actor and a moment, superseded rather than replaced, and tied to the surface they were generated from. What is missing is the generation itself — no file is produced by the platform, only recorded. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-230,Spatial Analytics,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Volumes, areas, depths and coverage are computed and reported. There is no spatial query of any kind — no intersection, no buffer, no proximity, and no geometry type in the database at all. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-231,AI Geospatial Intelligence,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No feature extraction, no classification, no automated takeoff from imagery. The one governed agent reads documents. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-232,Geospatial Digital Twin,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Not built and not planned. A digital twin is in the class of capability the traceability rules exclude globally. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-233,GIS Core,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No geometry column, no spatial index, no PostGIS, no layer, no feature. The platform stores coordinates as numerics and grids as JSON. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-234,Coordinate Reference Systems,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Every survey records its horizontal datum, vertical datum, coordinate system and units, and since 0047 all four are enforced before a quantity is computed. Nothing transforms between them — recorded as F4. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-235,Survey Control,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No control point, no monument, no network, no adjustment, no residual — the absence that makes the QA condition fail. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-236,GNSS Survey,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No receiver, no correction source, no RTK session, no fix quality, no observation. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-237,Total Station Survey,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No instrument, no setup, no backsight, no traverse, no raw observation. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-238,Digital Levels,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No level run, no benchmark, no closure, no adjustment. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-239,Construction Layout,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No stakeout point, no layout report, no as-staked record, no offset. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-240,Topographic Survey,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"A topographic capture becomes a gridded surface with a cell size, coverage and elevation range. There are no points, no breaklines, no contours and no triangulated model — the grid is the only representation. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-241,Existing Conditions,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"An existing-ground surface is a first-class role, captured by any of six methods, differenced against design with full provenance. There is no feature capture: no breaklines, no boundaries, no utilities, no existing structures. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-242,Drone Operations,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No flight, no plan, no mission, no pilot, no log. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-243,Photogrammetry,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No image, no camera model, no tie point, no bundle adjustment, no processing run. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-244,LiDAR Reality Capture,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"A capture method can be named 'lidar' and nothing else exists: no point cloud, no classification, no intensity, no return. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-245,Point Cloud Management,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No storage, no tiling, no level of detail, no viewer, no clipping. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-246,Orthomosaic Management,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No orthomosaic, no tile service, no resolution, no vintage. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-247,Surface & Terrain Models,not_verified,built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-248,Volumes & Earthwork,not_verified,built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-249,Progress & Change Detection,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"The engine computes progress against design and can difference an as-built surface against either. Nothing schedules it, trends it over time, or detects change without being asked. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-250,Corridor & Linear Infrastructure,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No alignment, no station, no cross section stored, no corridor model. The engine computes average end area volumes from cross sections a caller supplies and the platform stores none. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-251,Utility Mapping,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No utility, no depth of cover, no subsurface utility engineering quality level, no conflict. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-252,GIS Field Collection,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No field collection application, no form, no offline capture, no attribute schema. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-253,Reality Capture QA/QC,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No accuracy assessment, no ground truth comparison, no density check, no acceptance threshold. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-254,Geofencing & Location Intelligence,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No geofence, no location event, no dwell, no alert. Assets carry a last telemetry timestamp and no position history. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-255,Drone Media & Inspection,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No image catalog, no inspection, no annotation, no defect located on an asset. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-256,Regulatory & Flight Compliance,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No airspace, no authorization, no waiver, no currency, no incident report. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-257,Survey Deliverables,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"A comparison is a deliverable and carries its own provenance, and the PDF engine renders reports deterministically. There is no drawing, no plan set, no stakeout report and no signed and sealed output. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-258,Machine Control Handoff,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"The strongest of the partial domains: files are versioned, typed by format and vendor, checksummed, published with an actor and a moment, superseded rather than replaced, and tied to the surface they were generated from. What is missing is the generation itself — no file is produced by the platform, only recorded. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-259,Spatial Analytics,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Volumes, areas, depths and coverage are computed and reported. There is no spatial query of any kind — no intersection, no buffer, no proximity, and no geometry type in the database at all. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-260,AI Geospatial Intelligence,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No feature extraction, no classification, no automated takeoff from imagery. The one governed agent reads documents. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-261,Geospatial Digital Twin,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Not built and not planned. A digital twin is in the class of capability the traceability rules exclude globally. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-262,GIS Core,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No geometry column, no spatial index, no PostGIS, no layer, no feature. The platform stores coordinates as numerics and grids as JSON. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-263,Coordinate Reference Systems,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Every survey records its horizontal datum, vertical datum, coordinate system and units, and since 0047 all four are enforced before a quantity is computed. Nothing transforms between them — recorded as F4. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-264,Survey Control,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No control point, no monument, no network, no adjustment, no residual — the absence that makes the QA condition fail. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-265,GNSS Survey,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No receiver, no correction source, no RTK session, no fix quality, no observation. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-266,Total Station Survey,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No instrument, no setup, no backsight, no traverse, no raw observation. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-267,Digital Levels,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No level run, no benchmark, no closure, no adjustment. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-268,Construction Layout,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No stakeout point, no layout report, no as-staked record, no offset. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-269,Topographic Survey,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"A topographic capture becomes a gridded surface with a cell size, coverage and elevation range. There are no points, no breaklines, no contours and no triangulated model — the grid is the only representation. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-270,Existing Conditions,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"An existing-ground surface is a first-class role, captured by any of six methods, differenced against design with full provenance. There is no feature capture: no breaklines, no boundaries, no utilities, no existing structures. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-271,Drone Operations,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No flight, no plan, no mission, no pilot, no log. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-272,Photogrammetry,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No image, no camera model, no tie point, no bundle adjustment, no processing run. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-273,LiDAR Reality Capture,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"A capture method can be named 'lidar' and nothing else exists: no point cloud, no classification, no intensity, no return. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-274,Point Cloud Management,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No storage, no tiling, no level of detail, no viewer, no clipping. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-275,Orthomosaic Management,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No orthomosaic, no tile service, no resolution, no vintage. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-276,Surface & Terrain Models,not_verified,built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-277,Volumes & Earthwork,not_verified,built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-278,Progress & Change Detection,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"The engine computes progress against design and can difference an as-built surface against either. Nothing schedules it, trends it over time, or detects change without being asked. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-279,Corridor & Linear Infrastructure,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No alignment, no station, no cross section stored, no corridor model. The engine computes average end area volumes from cross sections a caller supplies and the platform stores none. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
