phase,phase_title,api_id,method,path,resource,security,control
15,Enterprise Document Drawing Specification Information Management,P15-API-037,GET/POST,/api/v1/information/om-manuals,om-manuals,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; permission and revision-aware; audited
15,Enterprise Document Drawing Specification Information Management,P15-API-038,GET/POST,/api/v1/information/warranties,warranties,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; permission and revision-aware; audited
15,Enterprise Document Drawing Specification Information Management,P15-API-039,GET/POST,/api/v1/information/turnover-packages,turnover-packages,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; permission and revision-aware; audited
15,Enterprise Document Drawing Specification Information Management,P15-API-040,GET/POST,/api/v1/information/owner-acceptance,owner-acceptance,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; permission and revision-aware; audited
15,Enterprise Document Drawing Specification Information Management,P15-API-041,GET/POST,/api/v1/information/conflicts,conflicts,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; permission and revision-aware; audited
15,Enterprise Document Drawing Specification Information Management,P15-API-042,GET/POST,/api/v1/information/cross-references,cross-references,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; permission and revision-aware; audited
15,Enterprise Document Drawing Specification Information Management,P15-API-043,GET/POST,/api/v1/information/scope-extractions,scope-extractions,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; permission and revision-aware; audited
15,Enterprise Document Drawing Specification Information Management,P15-API-044,GET/POST,/api/v1/information/revision-impact,revision-impact,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; permission and revision-aware; audited
15,Enterprise Document Drawing Specification Information Management,P15-API-045,GET/POST,/api/v1/information/dependencies,dependencies,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; permission and revision-aware; audited
15,Enterprise Document Drawing Specification Information Management,P15-API-046,GET/POST,/api/v1/information/alerts,alerts,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; permission and revision-aware; audited
15,Enterprise Document Drawing Specification Information Management,P15-API-047,GET/POST,/api/v1/information/kpis,kpis,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; permission and revision-aware; audited
15,Enterprise Document Drawing Specification Information Management,P15-API-048,GET/POST,/api/v1/information/digital-twin,digital-twin,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; permission and revision-aware; audited
15,Enterprise Document Drawing Specification Information Management,P15-API-049,GET/POST,/api/v1/information/audit-events,audit-events,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; permission and revision-aware; audited
15,Enterprise Document Drawing Specification Information Management,P15-API-050,GET/POST,/api/v1/information/imports,imports,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; permission and revision-aware; audited
15,Enterprise Document Drawing Specification Information Management,P15-API-051,GET/POST,/api/v1/information/exports,exports,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; permission and revision-aware; audited
15,Enterprise Document Drawing Specification Information Management,P15-API-052,GET/POST,/api/v1/information/templates,templates,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; permission and revision-aware; audited
15,Enterprise Document Drawing Specification Information Management,P15-API-053,GET/POST,/api/v1/information/numbering-schemes,numbering-schemes,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; permission and revision-aware; audited
15,Enterprise Document Drawing Specification Information Management,P15-API-054,GET/POST,/api/v1/information/document-profiles,document-profiles,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; permission and revision-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-001,GET/POST,/api/v1/geospatial/maps,maps,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-002,GET/POST,/api/v1/geospatial/layers,layers,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-003,GET/POST,/api/v1/geospatial/features,features,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-004,GET/POST,/api/v1/geospatial/crs,crs,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-005,GET/POST,/api/v1/geospatial/transformations,transformations,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-006,GET/POST,/api/v1/geospatial/control-points,control-points,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-007,GET/POST,/api/v1/geospatial/benchmarks,benchmarks,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-008,GET/POST,/api/v1/geospatial/survey-networks,survey-networks,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-009,GET/POST,/api/v1/geospatial/adjustments,adjustments,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-010,GET/POST,/api/v1/geospatial/gnss,gnss,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-011,GET/POST,/api/v1/geospatial/rtk-sessions,rtk-sessions,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-012,GET/POST,/api/v1/geospatial/static-sessions,static-sessions,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-013,GET/POST,/api/v1/geospatial/total-station,total-station,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-014,GET/POST,/api/v1/geospatial/level-runs,level-runs,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-015,GET/POST,/api/v1/geospatial/stakeout,stakeout,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-016,GET/POST,/api/v1/geospatial/topography,topography,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-017,GET/POST,/api/v1/geospatial/existing-conditions,existing-conditions,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-018,GET/POST,/api/v1/geospatial/utilities,utilities,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-019,GET/POST,/api/v1/geospatial/potholes,potholes,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-020,GET/POST,/api/v1/geospatial/drones,drones,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-021,GET/POST,/api/v1/geospatial/pilots,pilots,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-022,GET/POST,/api/v1/geospatial/missions,missions,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-023,GET/POST,/api/v1/geospatial/flights,flights,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-024,GET/POST,/api/v1/geospatial/flight-authorizations,flight-authorizations,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-025,GET/POST,/api/v1/geospatial/airspace-records,airspace-records,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-026,GET/POST,/api/v1/geospatial/batteries,batteries,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-027,GET/POST,/api/v1/geospatial/payloads,payloads,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-028,GET/POST,/api/v1/geospatial/drone-maintenance,drone-maintenance,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-029,GET/POST,/api/v1/geospatial/flight-media,flight-media,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-030,GET/POST,/api/v1/geospatial/image-sets,image-sets,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-031,GET/POST,/api/v1/geospatial/ground-control,ground-control,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-032,GET/POST,/api/v1/geospatial/checkpoints,checkpoints,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-033,GET/POST,/api/v1/geospatial/photogrammetry,photogrammetry,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-034,GET/POST,/api/v1/geospatial/orthomosaics,orthomosaics,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-035,GET/POST,/api/v1/geospatial/lidar,lidar,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-036,GET/POST,/api/v1/geospatial/point-clouds,point-clouds,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-037,GET/POST,/api/v1/geospatial/point-cloud-classifications,point-cloud-classifications,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-038,GET/POST,/api/v1/geospatial/surfaces,surfaces,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-039,GET/POST,/api/v1/geospatial/contours,contours,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-040,GET/POST,/api/v1/geospatial/alignments,alignments,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-041,GET/POST,/api/v1/geospatial/profiles,profiles,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-042,GET/POST,/api/v1/geospatial/cross-sections,cross-sections,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-043,GET/POST,/api/v1/geospatial/corridors,corridors,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-044,GET/POST,/api/v1/geospatial/volumes,volumes,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-045,GET/POST,/api/v1/geospatial/cut-fill,cut-fill,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-046,GET/POST,/api/v1/geospatial/stockpiles,stockpiles,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-047,GET/POST,/api/v1/geospatial/progress-captures,progress-captures,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-048,GET/POST,/api/v1/geospatial/change-detection,change-detection,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-049,GET/POST,/api/v1/geospatial/geofences,geofences,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-050,GET/POST,/api/v1/geospatial/haul-routes,haul-routes,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-051,GET/POST,/api/v1/geospatial/field-maps,field-maps,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-052,GET/POST,/api/v1/geospatial/offline-packages,offline-packages,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-053,GET/POST,/api/v1/geospatial/field-observations,field-observations,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-054,GET/POST,/api/v1/geospatial/accuracy-tests,accuracy-tests,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-055,GET/POST,/api/v1/geospatial/qa-reviews,qa-reviews,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-056,GET/POST,/api/v1/geospatial/survey-deliverables,survey-deliverables,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-057,GET/POST,/api/v1/geospatial/machine-control-handoffs,machine-control-handoffs,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-058,GET/POST,/api/v1/geospatial/spatial-insights,spatial-insights,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-059,GET/POST,/api/v1/geospatial/spatial-kpis,spatial-kpis,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-060,GET/POST,/api/v1/geospatial/digital-twin,digital-twin,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
16,GIS Survey Reality Capture Drone Operations,P16-API-061,GET/POST,/api/v1/geospatial/audit-events,audit-events,OAuth2/JWT + RBAC/ABAC,Tenant/project scoped; spatial-reference and quality-aware; audited
17,Machine Control GPS Field Automation,P17-API-001,GET/POST,/api/v1/machine-control/projects,projects,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-002,GET/POST,/api/v1/machine-control/handoffs,handoffs,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-003,GET/POST,/api/v1/machine-control/jobs,jobs,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-004,GET/POST,/api/v1/machine-control/job-packages,job-packages,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-005,GET/POST,/api/v1/machine-control/models,models,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-006,GET/POST,/api/v1/machine-control/model-versions,model-versions,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-007,GET/POST,/api/v1/machine-control/surfaces,surfaces,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-008,GET/POST,/api/v1/machine-control/alignments,alignments,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-009,GET/POST,/api/v1/machine-control/corridors,corridors,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-010,GET/POST,/api/v1/machine-control/utilities,utilities,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-011,GET/POST,/api/v1/machine-control/localizations,localizations,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-012,GET/POST,/api/v1/machine-control/calibrations,calibrations,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-013,GET/POST,/api/v1/machine-control/control-references,control-references,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-014,GET/POST,/api/v1/machine-control/machines,machines,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-015,GET/POST,/api/v1/machine-control/attachments,attachments,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-016,GET/POST,/api/v1/machine-control/devices,devices,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-017,GET/POST,/api/v1/machine-control/receivers,receivers,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-018,GET/POST,/api/v1/machine-control/sensors,sensors,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-019,GET/POST,/api/v1/machine-control/correction-services,correction-services,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-020,GET/POST,/api/v1/machine-control/device-compatibility,device-compatibility,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-021,GET/POST,/api/v1/machine-control/firmware,firmware,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-022,GET/POST,/api/v1/machine-control/configurations,configurations,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-023,GET/POST,/api/v1/machine-control/assignments,assignments,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-024,GET/POST,/api/v1/machine-control/operator-authorizations,operator-authorizations,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-025,GET/POST,/api/v1/machine-control/job-loads,job-loads,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-026,GET/POST,/api/v1/machine-control/acknowledgements,acknowledgements,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-027,GET/POST,/api/v1/machine-control/guidance-sessions,guidance-sessions,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-028,GET/POST,/api/v1/machine-control/auto-control,auto-control,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-029,GET/POST,/api/v1/machine-control/manual-overrides,manual-overrides,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-030,GET/POST,/api/v1/machine-control/cut-fill,cut-fill,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-031,GET/POST,/api/v1/machine-control/grade,grade,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-032,GET/POST,/api/v1/machine-control/slope,slope,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-033,GET/POST,/api/v1/machine-control/passes,passes,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-034,GET/POST,/api/v1/machine-control/coverage,coverage,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-035,GET/POST,/api/v1/machine-control/compaction,compaction,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-036,GET/POST,/api/v1/machine-control/paving,paving,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-037,GET/POST,/api/v1/machine-control/milling,milling,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-038,GET/POST,/api/v1/machine-control/trenches,trenches,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-039,GET/POST,/api/v1/machine-control/pipe-inverts,pipe-inverts,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-040,GET/POST,/api/v1/machine-control/geofences,geofences,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-041,GET/POST,/api/v1/machine-control/hazards,hazards,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-042,GET/POST,/api/v1/machine-control/alerts,alerts,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-043,GET/POST,/api/v1/machine-control/position-quality,position-quality,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-044,GET/POST,/api/v1/machine-control/telemetry,telemetry,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-045,GET/POST,/api/v1/machine-control/production,production,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-046,GET/POST,/api/v1/machine-control/material-movement,material-movement,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-047,GET/POST,/api/v1/machine-control/as-builts,as-builts,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-048,GET/POST,/api/v1/machine-control/tolerance-checks,tolerance-checks,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-049,GET/POST,/api/v1/machine-control/conformance,conformance,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-050,GET/POST,/api/v1/machine-control/field-issues,field-issues,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-051,GET/POST,/api/v1/machine-control/design-changes,design-changes,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-052,GET/POST,/api/v1/machine-control/withdrawals,withdrawals,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-053,GET/POST,/api/v1/machine-control/reissues,reissues,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-054,GET/POST,/api/v1/machine-control/sync,sync,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-055,GET/POST,/api/v1/machine-control/offline-conflicts,offline-conflicts,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-056,GET/POST,/api/v1/machine-control/remote-support,remote-support,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-057,GET/POST,/api/v1/machine-control/diagnostics,diagnostics,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-058,GET/POST,/api/v1/machine-control/vendor-adapters,vendor-adapters,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-059,GET/POST,/api/v1/machine-control/file-conversions,file-conversions,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
17,Machine Control GPS Field Automation,P17-API-060,GET/POST,/api/v1/machine-control/automation-rules,automation-rules,OAuth2/JWT + RBAC/ABAC,"Tenant/project/machine scoped; revision, safety and authorization-aware; audited"
