field_id,field_name,domain,type,required,definition,validation
P19-FLD-292,clause_id_5,Prime Contract Management,string/number/date/boolean,Conditional,Governed commercial field clause_id_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-293,obligation_id_5,Subcontract Management,string/number/date/boolean,Conditional,Governed commercial field obligation_id_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-294,notice_id_5,Purchase Contract Commercials,string/number/date/boolean,Conditional,Governed commercial field notice_id_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-295,notice_due_at_5,Contract Clause Registry,string/number/date/boolean,Conditional,Governed commercial field notice_due_at_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-296,notice_sent_at_5,Obligation Management,string/number/date/boolean,Conditional,Governed commercial field notice_sent_at_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-297,change_event_id_5,Notice Management,string/number/date/boolean,Conditional,Governed commercial field change_event_id_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-298,change_order_id_5,Potential Change Management,string/number/date/boolean,Conditional,Governed commercial field change_order_id_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-299,change_version_5,Change Order Management,string/number/date/boolean,Conditional,Governed commercial field change_version_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-300,change_status_5,Change Pricing,string/number/date/boolean,Conditional,Governed commercial field change_status_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-301,change_reason_5,T&M / Force Account,string/number/date/boolean,Conditional,Governed commercial field change_reason_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-302,authorization_id_5,Change Authorization,string/number/date/boolean,Conditional,Governed commercial field authorization_id_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-303,approval_limit_5,Contract Value Control,string/number/date/boolean,Conditional,Governed commercial field approval_limit_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-304,nte_value_5,Claims Management,string/number/date/boolean,Conditional,Governed commercial field nte_value_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-305,original_contract_value_5,Delay & Disruption Records,string/number/date/boolean,Conditional,Governed commercial field original_contract_value_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-306,approved_change_value_5,Differing Site Conditions,string/number/date/boolean,Conditional,Governed commercial field approved_change_value_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-307,pending_change_value_5,Scope & Design Change,string/number/date/boolean,Conditional,Governed commercial field pending_change_value_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-308,forecast_change_value_5,Payment & Billing Commercials,string/number/date/boolean,Conditional,Governed commercial field forecast_change_value_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-309,revised_contract_value_5,Retainage & Holdbacks,string/number/date/boolean,Conditional,Governed commercial field revised_contract_value_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-310,labor_cost_5,Backcharges & Deductions,string/number/date/boolean,Conditional,Governed commercial field labor_cost_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-311,equipment_cost_5,Allowances & Contingencies,string/number/date/boolean,Conditional,Governed commercial field equipment_cost_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-312,material_cost_5,Escalation & Price Adjustment,string/number/date/boolean,Conditional,Governed commercial field material_cost_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-313,subcontract_cost_5,"Insurance, Bonds & Commercial Compliance",string/number/date/boolean,Conditional,Governed commercial field subcontract_cost_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-314,trucking_cost_5,Lien & Waiver Administration,string/number/date/boolean,Conditional,Governed commercial field trucking_cost_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-315,burden_cost_5,Dispute Management,string/number/date/boolean,Conditional,Governed commercial field burden_cost_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-316,markup_value_5,Commercial Forecasting,string/number/date/boolean,Conditional,Governed commercial field markup_value_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-317,tax_value_5,Contract Closeout,string/number/date/boolean,Conditional,Governed commercial field tax_value_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-318,bond_cost_5,AI Commercial Intelligence,string/number/date/boolean,Conditional,Governed commercial field bond_cost_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-319,tm_ticket_id_5,Commercial Digital Twin,string/number/date/boolean,Conditional,Governed commercial field tm_ticket_id_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-320,ticket_date_5,Commercial Management Core,string/number/date/boolean,Conditional,Governed commercial field ticket_date_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
