requirement_id,home_phase,canonical_source_phase,canonical_source_file,occurrence_count,definition_conflict,record_json
P27-REQ-371,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 371 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""Production Assumption Review"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed production assumption review capability 371 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-371"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-372,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 372 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""Crew Recommendation"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed crew recommendation capability 372 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-372"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-373,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 373 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""Equipment Recommendation"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed equipment recommendation capability 373 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-373"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-374,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 374 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""Truck/Haul Recommendation"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed truck/haul recommendation capability 374 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-374"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-375,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 375 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""Material/Disposal Recommendation"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed material/disposal recommendation capability 375 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-375"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-376,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 376 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""Estimate Math Review"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed estimate math review capability 376 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-376"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-377,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 377 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""Estimate Completeness Review"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed estimate completeness review capability 377 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-377"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-378,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 378 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""Pricing Source Review"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed pricing source review capability 378 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-378"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-379,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 379 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""Markup Review"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed markup review capability 379 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-379"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-380,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 380 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""Scenario Review"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed scenario review capability 380 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-380"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-381,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 381 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""Risk Detection"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed risk detection capability 381 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-381"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-382,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 382 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""Scope Gap Detection"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed scope gap detection capability 382 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-382"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-383,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 383 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""Conflict Detection"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed conflict detection capability 383 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-383"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-384,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 384 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""Missing Information Detection"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed missing information detection capability 384 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-384"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-385,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 385 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""Constructability Review"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed constructability review capability 385 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-385"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-386,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 386 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""Safety/Compliance Advisory"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed safety/compliance advisory capability 386 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-386"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-387,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 387 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""Schedule Risk Advisory"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed schedule risk advisory capability 387 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-387"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-388,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 388 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""Commercial Risk Advisory"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed commercial risk advisory capability 388 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-388"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-389,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 389 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""Agent Orchestration"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed agent orchestration capability 389 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-389"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-390,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 390 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""Agent Delegation"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed agent delegation capability 390 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-390"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-391,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 391 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""Agent Memory Boundaries"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed agent memory boundaries capability 391 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-391"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-392,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 392 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""Tool Permissioning"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed tool permissioning capability 392 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-392"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-393,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 393 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""Human Approval Gates"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed human approval gates capability 393 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-393"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-394,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 394 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""AI Evidence & Citations"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed ai evidence & citations capability 394 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-394"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-395,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 395 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""Confidence Scoring"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed confidence scoring capability 395 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-395"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-396,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 396 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""Model/Prompt Versioning"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed model/prompt versioning capability 396 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-396"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-397,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 397 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""AI Evaluation"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed ai evaluation capability 397 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-397"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-398,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 398 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""Regression Testing"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed regression testing capability 398 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-398"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-399,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 399 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""Hallucination Guardrails"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed hallucination guardrails capability 399 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-399"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-400,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 400 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""Cost/Token Controls"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed cost/token controls capability 400 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-400"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-401,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 401 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""Latency Controls"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed latency controls capability 401 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-401"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-402,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 402 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""Provider Abstraction"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed provider abstraction capability 402 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-402"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
P27-REQ-403,27,27,GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/GES_Phase_27_AI_Construction_Copilot_Autonomous_Agents_Plan_Spec_Intelligence_Human_Approval_v1.0/05_CSV/P27_Requirements.csv,1,NO,"{""acceptance_criteria"": ""Capability 403 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified."", ""domain"": ""Fallback/Degradation"", ""priority"": ""Must"", ""requirement"": ""GrounUp shall implement governed fallback/degradation capability 403 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history."", ""requirement_id"": ""P27-REQ-403"", ""status"": ""Implementation-ready"", ""version"": ""v1.0.0""}"
